,External_ID,contents
875,rec_36_audio_56.wav,<>
876,rec_36_audio_6.wav,<>
877,rec_36_audio_77.wav,<>
878,rec_36_audio_59.wav,<>
879,rec_36_audio_72.wav,<>
880,rec_36_audio_4.wav,<>
881,rec_36_audio_48.wav,<>
882,rec_36_audio_22.wav,<>
883,rec_36_audio_31.wav,<>
884,rec_36_audio_41.wav,<>
885,rec_36_audio_69.wav,<>
886,rec_36_audio_80.wav,<>
887,rec_36_audio_55.wav,<>
888,rec_36_audio_64.wav,<>
889,rec_36_audio_9.wav,<>
890,rec_36_audio_8.wav,<>
891,rec_36_audio_21.wav,<>
892,rec_36_audio_29.wav,<>
893,rec_36_audio_74.wav,<>
894,rec_36_audio_28.wav,<>
895,rec_36_audio_24.wav,<>
896,rec_36_audio_10.wav,<>
897,rec_36_audio_16.wav,<>
898,rec_36_audio_37.wav,<>
899,rec_36_audio_54.wav,<>
900,rec_36_audio_46.wav,<>
901,rec_36_audio_49.wav,<>
902,rec_36_audio_78.wav,<>
903,rec_36_audio_3.wav,<>
904,rec_36_audio_35.wav,<>
905,rec_36_small_audio_1.wav,<>
906,rec_36_audio_58.wav,<>
907,rec_36_audio_13.wav,<>
908,rec_36_audio_43.wav,<>
909,rec_36_audio_51.wav,<>
910,rec_36_audio_36.wav,<>
911,rec_36_audio_42.wav,<>
912,rec_36_audio_67.wav,<>
913,rec_36_audio_25.wav,<>
914,rec_36_audio_47.wav,<>
915,rec_36_audio_33.wav,<>
916,rec_36_audio_82.wav,<>
917,rec_36_audio_66.wav,<>
918,rec_36_audio_7.wav,<>
919,rec_36_audio_38.wav,<>
920,rec_36_audio_76.wav,<>
921,rec_36_audio_79.wav,<>
922,rec_36_small_audio_0.wav,<>
923,rec_37_audio_31.wav,<>
924,rec_37_audio_40.wav,<>
925,rec_37_audio_39.wav,<>
926,rec_37_audio_29.wav,<>
927,rec_37_audio_2.wav,<>
928,rec_37_audio_42.wav,<>
929,rec_37_audio_16.wav,<>
930,rec_37_audio_8.wav,<>
931,rec_37_audio_47.wav,<>
932,rec_37_audio_19.wav,<>
933,rec_37_audio_14.wav,<>
934,rec_37_audio_27.wav,<>
935,rec_37_audio_11.wav,<>
936,rec_37_audio_25.wav,<>
937,rec_37_big_audio_0.wav,<>
938,rec_37_audio_37.wav,<>
939,rec_37_audio_22.wav,<>
940,rec_37_audio_32.wav,<>
941,rec_37_audio_30.wav,<>
942,rec_37_audio_12.wav,<>
943,rec_37_audio_15.wav,<>
944,rec_37_audio_20.wav,<>
945,rec_37_audio_35.wav,<>
946,rec_37_audio_9.wav,<>
947,rec_37_audio_24.wav,<>
948,rec_37_audio_45.wav,<>
949,rec_37_audio_23.wav,<>
950,rec_37_audio_46.wav,<>
951,rec_37_audio_13.wav,<>
952,rec_37_audio_36.wav,<>
953,rec_37_audio_18.wav,<>
954,rec_37_audio_28.wav,<>
955,rec_37_audio_4.wav,<>
956,rec_37_audio_21.wav,<>
957,rec_37_audio_43.wav,<>
958,rec_37_audio_17.wav,<>
959,rec_37_audio_33.wav,<>
960,rec_37_audio_41.wav,<>
961,rec_37_audio_34.wav,<>
962,rec_37_audio_38.wav,<>
963,rec_37_audio_6.wav,<>
964,rec_37_small_audio_1.wav,<>
965,rec_37_audio_7.wav,<>
966,rec_37_audio_44.wav,<>
967,rec_37_audio_0.wav,<>
968,rec_37_audio_3.wav,<>
969,rec_37_audio_5.wav,<>
970,rec_37_audio_1.wav,<>
971,rec_37_audio_10.wav,<>
972,rec_37_audio_26.wav,<>
973,rec_37_small_audio_0.wav,<>
974,rec_37_audio_59.wav,<>
975,rec_37_audio_55.wav,<>
976,rec_37_audio_49.wav,<>
977,rec_37_audio_56.wav,<>
978,rec_37_audio_52.wav,<>
979,rec_37_audio_53.wav,<>
980,rec_37_audio_54.wav,<>
981,rec_37_audio_48.wav,<>
982,rec_37_small_audio_2.wav,<>
983,rec_37_audio_58.wav,<>
984,rec_37_audio_50.wav,<>
985,rec_37_audio_57.wav,<>
986,rec_37_audio_51.wav,<>
987,rec_25_big_audio_0_chunk_1.wav,<>
988,rec_25_big_audio_1_chunk_1.wav,<>
989,rec_31_big_audio_1_chunk_0.wav,<>
990,rec_25_big_audio_0_chunk_0.wav,<>
991,rec_25_big_audio_1_chunk_0.wav,<>
992,rec_31_big_audio_5_chunk_2.wav,<>
993,rec_37_big_audio_1_chunk_0.wav,<>
994,rec_31_big_audio_5_chunk_0.wav,<>
995,rec_31_big_audio_1_chunk_1.wav,<>
996,rec_31_big_audio_3_chunk_1.wav,<>
997,rec_31_big_audio_5_chunk_1.wav,<>
998,rec_31_big_audio_3_chunk_0.wav,<>
999,rec_37_big_audio_1_chunk_1.wav,<>
1000,rec_01_audio_47.wav,<>
1001,rec_01_audio_28.wav,<>
1002,rec_01_audio_43.wav,<>
1003,rec_01_audio_46.wav,<>
1004,rec_01_audio_45.wav,<>
1005,rec_01_audio_29.wav,<>
1006,rec_01_audio_41.wav,<>
1007,rec_01_audio_35.wav,<>
1008,rec_01_audio_2.wav,<>
1009,rec_01_audio_15.wav,<>
1010,rec_01_audio_9.wav,<>
1011,rec_01_audio_13.wav,<>
1012,rec_01_audio_36.wav,<>
1013,rec_01_audio_16.wav,<>
1014,rec_01_audio_34.wav,<>
1015,rec_01_audio_3.wav,<>
1016,rec_01_audio_37.wav,<>
1017,rec_01_audio_17.wav,<>
1018,rec_01_audio_30.wav,<>
1019,rec_01_audio_19.wav,<>
1020,rec_01_audio_31.wav,<>
1021,rec_01_audio_32.wav,<>
1022,rec_01_audio_24.wav,<>
1023,rec_01_audio_22.wav,<>
1024,rec_01_audio_1.wav,<>
1025,rec_01_audio_10.wav,<>
1026,rec_01_audio_0.wav,<>
1027,rec_01_audio_38.wav,<>
1028,rec_01_audio_6.wav,<>
1029,rec_01_audio_39.wav,<>
1030,rec_01_audio_26.wav,<>
1031,rec_01_audio_18.wav,<>
1032,rec_01_audio_44.wav,<>
1033,rec_01_audio_25.wav,<>
1034,rec_01_audio_4.wav,<>
1035,rec_01_audio_14.wav,<>
1036,rec_01_audio_5.wav,<>
1037,rec_01_audio_42.wav,<>
1038,rec_01_audio_21.wav,<>
1039,rec_01_audio_12.wav,<>
1040,rec_01_audio_40.wav,<>
1041,rec_01_audio_8.wav,<>
1042,rec_01_audio_11.wav,<>
1043,rec_01_audio_20.wav,<>
1044,rec_01_audio_27.wav,<>
1045,rec_01_audio_23.wav,<>
1046,rec_01_audio_33.wav,<>
1047,rec_01_audio_7.wav,<>
1048,rec_02_audio_30.wav,<>
1049,rec_02_audio_23.wav,<>
1050,rec_02_audio_39.wav,<>
1051,rec_02_audio_40.wav,<>
1052,rec_02_audio_24.wav,<>
1053,rec_02_audio_8.wav,<>
1054,rec_02_audio_2.wav,<>
1055,rec_02_audio_3.wav,<>
1056,rec_02_audio_11.wav,<>
1057,rec_02_audio_28.wav,<>
1058,rec_02_audio_22.wav,<>
1059,rec_02_audio_26.wav,<>
1060,rec_02_audio_17.wav,<>
1061,rec_02_audio_12.wav,<>
1062,rec_02_audio_16.wav,<>
1063,rec_02_audio_14.wav,<>
1064,rec_02_audio_36.wav,<>
1065,rec_02_audio_6.wav,<>
1066,rec_02_audio_43.wav,<>
1067,rec_02_audio_41.wav,<>
1068,rec_02_audio_18.wav,<>
1069,rec_02_audio_21.wav,<>
1070,rec_02_audio_29.wav,<>
1071,rec_02_small_audio_0.wav,<>
1072,rec_02_audio_37.wav,<>
1073,rec_02_audio_19.wav,<>
1074,rec_02_audio_20.wav,<>
1075,rec_02_audio_0.wav,<>
1076,rec_02_audio_1.wav,<>
1077,rec_02_audio_4.wav,<>
1078,rec_02_audio_25.wav,<>
1079,rec_02_audio_5.wav,<>
1080,rec_02_audio_13.wav,<>
1081,rec_02_audio_15.wav,<>
1082,rec_02_audio_10.wav,<>
1083,rec_02_audio_7.wav,<>
1084,rec_02_audio_27.wav,<>
1085,rec_02_audio_31.wav,<>
1086,rec_02_audio_9.wav,<>
1087,rec_02_audio_38.wav,<>
1088,rec_02_audio_32.wav,<>
1089,rec_02_audio_33.wav,<>
1090,rec_02_audio_42.wav,<>
1091,rec_02_audio_34.wav,<>
1092,rec_02_audio_35.wav,<>
1093,rec_03_audio_21.wav,<>
1094,rec_03_audio_15.wav,<>
1095,rec_03_audio_24.wav,<>
1096,rec_03_audio_12.wav,<>
1097,rec_03_audio_17.wav,<>
1098,rec_03_audio_4.wav,<>
1099,rec_03_audio_25.wav,<>
1100,rec_03_audio_50.wav,<>
1101,rec_03_audio_44.wav,<>
1102,rec_03_audio_53.wav,<>
1103,rec_03_audio_20.wav,<>
1104,rec_03_audio_57.wav,<>
1105,rec_03_audio_36.wav,<>
1106,rec_03_audio_66.wav,<>
1107,rec_03_audio_45.wav,<>
1108,rec_03_audio_60.wav,<>
1109,rec_03_audio_19.wav,<>
1110,rec_03_audio_3.wav,<>
1111,rec_03_audio_58.wav,<>
1112,rec_03_audio_6.wav,<>
1113,rec_03_audio_18.wav,<>
1114,rec_03_audio_32.wav,<>
1115,rec_03_audio_46.wav,<>
1116,rec_03_audio_35.wav,<>
1117,rec_03_audio_64.wav,<>
1118,rec_03_audio_40.wav,<>
1119,rec_03_audio_48.wav,<>
1120,rec_03_audio_9.wav,<>
1121,rec_03_audio_38.wav,<>
1122,rec_03_audio_56.wav,<>
1123,rec_03_audio_7.wav,<>
1124,rec_03_audio_8.wav,<>
1125,rec_03_audio_67.wav,<>
1126,rec_03_audio_2.wav,<>
1127,rec_03_audio_49.wav,<>
1128,rec_03_audio_28.wav,<>
1129,rec_03_audio_33.wav,<>
1130,rec_03_audio_62.wav,<>
1131,rec_03_audio_41.wav,<>
1132,rec_03_audio_14.wav,<>
1133,rec_03_audio_63.wav,<>
1134,rec_03_audio_0.wav,<>
1135,rec_03_audio_65.wav,<>
1136,rec_03_audio_51.wav,<>
1137,rec_03_audio_23.wav,<>
1138,rec_03_audio_22.wav,<>
1139,rec_03_audio_5.wav,<>
1140,rec_03_audio_26.wav,<>
1141,rec_03_audio_13.wav,<>
1142,rec_03_audio_10.wav,<>
1143,rec_03_audio_30.wav,<>
1144,rec_03_audio_34.wav,<>
1145,rec_03_audio_42.wav,<>
1146,rec_03_audio_16.wav,<>
1147,rec_03_audio_52.wav,<>
1148,rec_03_audio_27.wav,<>
1149,rec_03_audio_47.wav,<>
1150,rec_03_audio_43.wav,<>
1151,rec_03_audio_39.wav,<>
1152,rec_03_audio_61.wav,<>
1153,rec_03_audio_55.wav,<>
1154,rec_03_audio_11.wav,<>
1155,rec_03_audio_59.wav,<>
1156,rec_03_audio_37.wav,<>
1157,rec_03_audio_1.wav,<>
1158,rec_03_audio_31.wav,<>
1159,rec_03_audio_54.wav,<>
1160,rec_03_audio_29.wav,<>
1161,rec_04_audio_18.wav,<>
1162,rec_04_audio_29.wav,<>
1163,rec_04_audio_21.wav,<>
1164,rec_04_audio_0.wav,<>
1165,rec_04_audio_13.wav,<>
1166,rec_04_audio_35.wav,<>
1167,rec_04_audio_24.wav,<>
1168,rec_04_audio_19.wav,<>
1169,rec_04_audio_5.wav,<>
1170,rec_04_audio_16.wav,<>
1171,rec_04_audio_28.wav,<>
1172,rec_04_audio_15.wav,<>
1173,rec_04_audio_32.wav,<>
1174,rec_04_audio_9.wav,<>
1175,rec_04_audio_38.wav,<>
1176,rec_04_audio_22.wav,<>
1177,rec_04_audio_3.wav,<>
1178,rec_04_audio_20.wav,<>
1179,rec_04_audio_23.wav,<>
1180,rec_04_audio_34.wav,<>
1181,rec_04_audio_6.wav,<>
1182,rec_04_audio_10.wav,<>
1183,rec_04_audio_14.wav,<>
1184,rec_04_audio_2.wav,<>
1185,rec_04_audio_30.wav,<>
1186,rec_04_audio_11.wav,<>
1187,rec_04_audio_7.wav,<>
1188,rec_04_audio_12.wav,<>
1189,rec_04_audio_37.wav,<>
1190,rec_04_audio_26.wav,<>
1191,rec_04_audio_4.wav,<>
1192,rec_04_audio_33.wav,<>
1193,rec_04_audio_36.wav,<>
1194,rec_04_audio_27.wav,<>
1195,rec_04_audio_17.wav,<>
1196,rec_04_audio_25.wav,<>
1197,rec_04_audio_31.wav,<>
1198,rec_04_audio_8.wav,<>
1199,rec_04_audio_1.wav,<>
1200,rec_05_small_audio_0.wav,<>
1201,rec_05_audio_29.wav,<>
1202,rec_05_audio_21.wav,<>
1203,rec_05_audio_32.wav,<>
1204,rec_05_audio_33.wav,<>
1205,rec_05_audio_12.wav,<>
1206,rec_05_audio_10.wav,<>
1207,rec_05_audio_18.wav,<>
1208,rec_05_audio_27.wav,<>
1209,rec_05_audio_24.wav,<>
1210,rec_05_audio_19.wav,<>
1211,rec_05_audio_14.wav,<>
1212,rec_05_audio_8.wav,<>
1213,rec_05_audio_20.wav,<>
1214,rec_05_audio_28.wav,<>
1215,rec_05_audio_9.wav,<>
1216,rec_05_audio_3.wav,<>
1217,rec_05_audio_5.wav,<>
1218,rec_05_audio_23.wav,<>
1219,rec_05_audio_38.wav,<>
1220,rec_05_audio_16.wav,<>
1221,rec_05_audio_11.wav,<>
1222,rec_05_audio_15.wav,<>
1223,rec_05_audio_39.wav,<>
1224,rec_05_audio_36.wav,<>
1225,rec_05_audio_22.wav,<>
1226,rec_05_audio_31.wav,<>
1227,rec_05_audio_1.wav,<>
1228,rec_05_audio_0.wav,<>
1229,rec_05_audio_34.wav,<>
1230,rec_05_audio_37.wav,<>
1231,rec_05_audio_25.wav,<>
1232,rec_05_audio_35.wav,<>
1233,rec_05_audio_26.wav,<>
1234,rec_05_audio_41.wav,<>
1235,rec_05_audio_4.wav,<>
1236,rec_05_audio_7.wav,<>
1237,rec_05_audio_2.wav,<>
1238,rec_05_audio_13.wav,<>
1239,rec_05_audio_42.wav,<>
1240,rec_05_audio_40.wav,<>
1241,rec_05_audio_30.wav,<>
1242,rec_05_audio_17.wav,<>
1243,rec_05_audio_6.wav,<>
1244,rec_06_audio_16.wav,<>
1245,rec_06_audio_28.wav,<>
1246,rec_06_audio_25.wav,<>
1247,rec_06_audio_19.wav,<>
1248,rec_06_audio_8.wav,<>
1249,rec_06_audio_12.wav,<>
1250,rec_06_audio_31.wav,<>
1251,rec_06_audio_21.wav,<>
1252,rec_06_audio_33.wav,<>
1253,rec_06_audio_32.wav,<>
1254,rec_06_audio_1.wav,<>
1255,rec_06_audio_17.wav,<>
1256,rec_06_audio_26.wav,<>
1257,rec_06_audio_7.wav,<>
1258,rec_06_audio_13.wav,<>
1259,rec_06_audio_29.wav,<>
1260,rec_06_audio_10.wav,<>
1261,rec_06_audio_30.wav,<>
1262,rec_06_audio_35.wav,<>
1263,rec_06_audio_5.wav,<>
1264,rec_06_audio_6.wav,<>
1265,rec_06_audio_24.wav,<>
1266,rec_06_audio_2.wav,<>
1267,rec_06_audio_4.wav,<>
1268,rec_06_audio_22.wav,<>
1269,rec_06_audio_20.wav,<>
1270,rec_06_audio_34.wav,<>
1271,rec_06_audio_3.wav,<>
1272,rec_06_audio_36.wav,<>
1273,rec_06_audio_18.wav,<>
1274,rec_06_audio_27.wav,<>
1275,rec_06_audio_11.wav,<>
1276,rec_06_audio_9.wav,<>
1277,rec_06_audio_0.wav,<>
1278,rec_06_audio_23.wav,<>
1279,rec_06_audio_14.wav,<>
1280,rec_06_audio_15.wav,<>
1281,rec_07_audio_42.wav,<>
1282,rec_07_audio_14.wav,<>
1283,rec_07_audio_48.wav,<>
1284,rec_07_audio_26.wav,<>
1285,rec_07_audio_45.wav,<>
1286,rec_07_audio_3.wav,<>
1287,rec_07_audio_21.wav,<>
1288,rec_07_audio_29.wav,<>
1289,rec_07_audio_18.wav,<>
1290,rec_07_audio_31.wav,<>
1291,rec_07_audio_35.wav,<>
1292,rec_07_audio_22.wav,<>
1293,rec_07_audio_25.wav,<>
1294,rec_07_audio_27.wav,<>
1295,rec_07_audio_24.wav,<>
1296,rec_07_audio_30.wav,<>
1297,rec_07_audio_7.wav,<>
1298,rec_07_small_audio_0.wav,<>
1299,rec_07_audio_39.wav,<>
1300,rec_07_audio_2.wav,<>
1301,rec_07_audio_6.wav,<>
1302,rec_07_audio_32.wav,<>
1303,rec_07_audio_15.wav,<>
1304,rec_07_audio_19.wav,<>
1305,rec_07_audio_23.wav,<>
1306,rec_07_audio_5.wav,<>
1307,rec_07_audio_4.wav,<>
1308,rec_07_audio_8.wav,<>
1309,rec_07_audio_28.wav,<>
1310,rec_07_audio_11.wav,<>
1311,rec_07_audio_37.wav,<>
1312,rec_07_audio_46.wav,<>
1313,rec_07_audio_38.wav,<>
1314,rec_07_audio_44.wav,<>
1315,rec_07_audio_43.wav,<>
1316,rec_07_audio_16.wav,<>
1317,rec_07_audio_13.wav,<>
1318,rec_07_audio_40.wav,<>
1319,rec_07_audio_33.wav,<>
1320,rec_07_audio_50.wav,<>
1321,rec_07_audio_12.wav,<>
1322,rec_07_audio_34.wav,<>
1323,rec_07_audio_10.wav,<>
1324,rec_07_audio_17.wav,<>
1325,rec_07_audio_20.wav,<>
1326,rec_07_audio_9.wav,<>
1327,rec_07_audio_49.wav,<>
1328,rec_07_audio_1.wav,<>
1329,rec_07_audio_0.wav,<>
1330,rec_07_audio_41.wav,<>
1331,rec_07_audio_36.wav,<>
1332,rec_07_audio_47.wav,<>
1333,rec_08_audio_41.wav,<>
1334,rec_08_audio_14.wav,<>
1335,rec_08_audio_30.wav,<>
1336,rec_08_audio_33.wav,<>
1337,rec_08_audio_4.wav,<>
1338,rec_08_audio_10.wav,<>
1339,rec_08_audio_26.wav,<>
1340,rec_08_audio_19.wav,<>
1341,rec_08_audio_21.wav,<>
1342,rec_08_audio_15.wav,<>
1343,rec_08_audio_24.wav,<>
1344,rec_08_audio_45.wav,<>
1345,rec_08_audio_12.wav,<>
1346,rec_08_audio_5.wav,<>
1347,rec_08_audio_20.wav,<>
1348,rec_08_audio_7.wav,<>
1349,rec_08_audio_9.wav,<>
1350,rec_08_audio_22.wav,<>
1351,rec_08_audio_39.wav,<>
1352,rec_08_audio_36.wav,<>
1353,rec_08_audio_37.wav,<>
1354,rec_08_audio_43.wav,<>
1355,rec_08_audio_25.wav,<>
1356,rec_08_audio_17.wav,<>
1357,rec_08_audio_3.wav,<>
1358,rec_08_audio_31.wav,<>
1359,rec_08_audio_27.wav,<>
1360,rec_08_audio_42.wav,<>
1361,rec_08_audio_28.wav,<>
1362,rec_08_audio_11.wav,<>
1363,rec_08_audio_34.wav,<>
1364,rec_08_audio_18.wav,<>
1365,rec_08_audio_29.wav,<>
1366,rec_08_audio_35.wav,<>
1367,rec_08_audio_0.wav,<>
1368,rec_08_audio_23.wav,<>
1369,rec_08_audio_38.wav,<>
1370,rec_08_audio_6.wav,<>
1371,rec_08_audio_32.wav,<>
1372,rec_08_audio_1.wav,<>
1373,rec_08_audio_8.wav,<>
1374,rec_08_audio_13.wav,<>
1375,rec_08_audio_44.wav,<>
1376,rec_08_audio_16.wav,<>
1377,rec_08_audio_40.wav,<>
1378,rec_08_audio_2.wav,<>
1379,rec_09_audio_17.wav,<>
1380,rec_09_audio_15.wav,<>
1381,rec_09_audio_30.wav,<>
1382,rec_09_audio_5.wav,<>
1383,rec_09_audio_21.wav,<>
1384,rec_09_audio_19.wav,<>
1385,rec_09_audio_33.wav,<>
1386,rec_09_audio_32.wav,<>
1387,rec_09_audio_35.wav,<>
1388,rec_09_audio_20.wav,<>
1389,rec_09_audio_40.wav,<>
1390,rec_09_audio_28.wav,<>
1391,rec_09_audio_3.wav,<>
1392,rec_09_audio_36.wav,<>
1393,rec_09_audio_38.wav,<>
1394,rec_09_audio_37.wav,<>
1395,rec_09_audio_22.wav,<>
1396,rec_09_audio_23.wav,<>
1397,rec_09_audio_4.wav,<>
1398,rec_09_audio_10.wav,<>
1399,rec_09_audio_8.wav,<>
1400,rec_09_audio_11.wav,<>
1401,rec_09_audio_39.wav,<>
1402,rec_09_audio_12.wav,<>
1403,rec_09_audio_34.wav,<>
1404,rec_09_audio_29.wav,<>
1405,rec_09_audio_7.wav,<>
1406,rec_09_audio_31.wav,<>
1407,rec_09_audio_9.wav,<>
1408,rec_09_audio_18.wav,<>
1409,rec_09_audio_0.wav,<>
1410,rec_09_audio_2.wav,<>
1411,rec_09_audio_6.wav,<>
1412,rec_09_audio_14.wav,<>
1413,rec_09_audio_27.wav,<>
1414,rec_09_audio_1.wav,<>
1415,rec_09_audio_25.wav,<>
1416,rec_09_audio_26.wav,<>
1417,rec_09_audio_13.wav,<>
1418,rec_09_audio_24.wav,<>
1419,rec_09_audio_16.wav,<>
1420,rec_10_audio_34.wav,<>
1421,rec_10_audio_22.wav,<>
1422,rec_10_audio_40.wav,<>
1423,rec_10_audio_0.wav,<>
1424,rec_10_audio_5.wav,<>
1425,rec_10_audio_17.wav,<>
1426,rec_10_audio_13.wav,<>
1427,rec_10_audio_36.wav,<>
1428,rec_10_audio_9.wav,<>
1429,rec_10_small_audio_0.wav,<>
1430,rec_10_audio_20.wav,<>
1431,rec_10_audio_35.wav,<>
1432,rec_10_audio_19.wav,<>
1433,rec_10_audio_39.wav,<>
1434,rec_10_audio_2.wav,<>
1435,rec_10_audio_6.wav,<>
1436,rec_10_audio_21.wav,<>
1437,rec_10_audio_4.wav,<>
1438,rec_10_audio_38.wav,<>
1439,rec_10_audio_3.wav,<>
1440,rec_10_audio_33.wav,<>
1441,rec_10_audio_10.wav,<>
1442,rec_10_audio_41.wav,<>
1443,rec_10_audio_26.wav,<>
1444,rec_10_audio_28.wav,<>
1445,rec_10_audio_30.wav,<>
1446,rec_10_audio_18.wav,<>
1447,rec_10_audio_1.wav,<>
1448,rec_10_audio_12.wav,<>
1449,rec_10_audio_31.wav,<>
1450,rec_10_audio_14.wav,<>
1451,rec_10_audio_27.wav,<>
1452,rec_10_audio_24.wav,<>
1453,rec_10_audio_11.wav,<>
1454,rec_10_audio_32.wav,<>
1455,rec_10_audio_16.wav,<>
1456,rec_10_audio_37.wav,<>
1457,rec_10_audio_8.wav,<>
1458,rec_10_audio_7.wav,<>
1459,rec_10_audio_25.wav,<>
1460,rec_10_audio_29.wav,<>
1461,rec_10_audio_15.wav,<>
1462,rec_10_audio_23.wav,<>
1463,rec_11_audio_23.wav,<>
1464,rec_11_audio_35.wav,<>
1465,rec_11_audio_31.wav,<>
1466,rec_11_audio_47.wav,<>
1467,rec_11_audio_51.wav,<>
1468,rec_11_audio_19.wav,<>
1469,rec_11_audio_40.wav,<>
1470,rec_11_audio_14.wav,<>
1471,rec_11_audio_13.wav,<>
1472,rec_11_audio_9.wav,<>
1473,rec_11_audio_26.wav,<>
1474,rec_11_audio_39.wav,<>
1475,rec_11_audio_44.wav,<>
1476,rec_11_audio_4.wav,<>
1477,rec_11_audio_17.wav,<>
1478,rec_11_small_audio_0.wav,<>
1479,rec_11_audio_42.wav,<>
1480,rec_11_audio_36.wav,<>
1481,rec_11_audio_29.wav,<>
1482,rec_11_audio_5.wav,<>
1483,rec_11_audio_38.wav,<>
1484,rec_11_audio_20.wav,<>
1485,rec_11_audio_2.wav,<>
1486,rec_11_audio_46.wav,<>
1487,rec_11_audio_12.wav,<>
1488,rec_11_audio_25.wav,<>
1489,rec_11_audio_7.wav,<>
1490,rec_11_audio_18.wav,<>
1491,rec_11_audio_10.wav,<>
1492,rec_11_audio_8.wav,<>
1493,rec_11_audio_24.wav,<>
1494,rec_11_audio_48.wav,<>
1495,rec_11_audio_30.wav,<>
1496,rec_11_audio_3.wav,<>
1497,rec_11_audio_6.wav,<>
1498,rec_11_audio_41.wav,<>
1499,rec_11_audio_27.wav,<>
1500,rec_11_audio_45.wav,<>
1501,rec_11_audio_28.wav,<>
1502,rec_11_audio_37.wav,<>
1503,rec_11_audio_32.wav,<>
1504,rec_11_audio_16.wav,<>
1505,rec_11_audio_15.wav,<>
1506,rec_11_audio_49.wav,<>
1507,rec_11_audio_21.wav,<>
1508,rec_11_audio_0.wav,<>
1509,rec_11_audio_50.wav,<>
1510,rec_11_audio_22.wav,<>
1511,rec_11_audio_11.wav,<>
1512,rec_11_audio_1.wav,<>
1513,rec_11_audio_33.wav,<>
1514,rec_11_audio_43.wav,<>
1515,rec_11_audio_34.wav,<>
1516,rec_12_audio_44.wav,<>
1517,rec_12_audio_5.wav,<>
1518,rec_12_audio_40.wav,<>
1519,rec_12_audio_27.wav,<>
1520,rec_12_audio_32.wav,<>
1521,rec_12_audio_46.wav,<>
1522,rec_12_audio_8.wav,<>
1523,rec_12_audio_29.wav,<>
1524,rec_12_audio_3.wav,<>
1525,rec_12_audio_39.wav,<>
1526,rec_12_audio_38.wav,<>
1527,rec_12_audio_13.wav,<>
1528,rec_12_audio_26.wav,<>
1529,rec_12_audio_35.wav,<>
1530,rec_12_audio_43.wav,<>
1531,rec_12_audio_45.wav,<>
1532,rec_12_audio_42.wav,<>
1533,rec_12_audio_16.wav,<>
1534,rec_12_audio_11.wav,<>
1535,rec_12_audio_23.wav,<>
1536,rec_12_audio_17.wav,<>
1537,rec_12_audio_24.wav,<>
1538,rec_12_audio_19.wav,<>
1539,rec_12_audio_28.wav,<>
1540,rec_12_audio_37.wav,<>
1541,rec_12_audio_33.wav,<>
1542,rec_12_audio_49.wav,<>
1543,rec_12_audio_21.wav,<>
1544,rec_12_audio_7.wav,<>
1545,rec_12_audio_1.wav,<>
1546,rec_12_audio_20.wav,<>
1547,rec_12_audio_18.wav,<>
1548,rec_12_audio_10.wav,<>
1549,rec_12_audio_4.wav,<>
1550,rec_12_audio_25.wav,<>
1551,rec_12_audio_36.wav,<>
1552,rec_12_audio_15.wav,<>
1553,rec_12_audio_48.wav,<>
1554,rec_12_audio_9.wav,<>
1555,rec_12_audio_22.wav,<>
1556,rec_12_audio_41.wav,<>
1557,rec_12_audio_34.wav,<>
1558,rec_12_audio_2.wav,<>
1559,rec_12_audio_12.wav,<>
1560,rec_12_audio_14.wav,<>
1561,rec_12_audio_6.wav,<>
1562,rec_12_audio_47.wav,<>
1563,rec_12_audio_30.wav,<>
1564,rec_12_audio_31.wav,<>
1565,rec_12_audio_0.wav,<>
1566,rec_13_audio_39.wav,<>
1567,rec_13_audio_19.wav,<>
1568,rec_13_audio_40.wav,<>
1569,rec_13_audio_24.wav,<>
1570,rec_13_audio_16.wav,<>
1571,rec_13_audio_6.wav,<>
1572,rec_13_small_audio_0.wav,<>
1573,rec_13_audio_63.wav,<>
1574,rec_13_audio_21.wav,<>
1575,rec_13_audio_37.wav,<>
1576,rec_13_audio_11.wav,<>
1577,rec_13_audio_30.wav,<>
1578,rec_13_audio_46.wav,<>
1579,rec_13_audio_14.wav,<>
1580,rec_13_audio_12.wav,<>
1581,rec_13_audio_13.wav,<>
1582,rec_13_audio_27.wav,<>
1583,rec_13_audio_26.wav,<>
1584,rec_13_audio_44.wav,<>
1585,rec_13_audio_38.wav,<>
1586,rec_13_audio_18.wav,<>
1587,rec_13_audio_49.wav,<>
1588,rec_13_audio_29.wav,<>
1589,rec_13_audio_33.wav,<>
1590,rec_13_audio_47.wav,<>
1591,rec_13_audio_60.wav,<>
1592,rec_13_audio_0.wav,<>
1593,rec_13_audio_59.wav,<>
1594,rec_13_audio_32.wav,<>
1595,rec_13_audio_57.wav,<>
1596,rec_13_audio_28.wav,<>
1597,rec_13_audio_58.wav,<>
1598,rec_13_audio_15.wav,<>
1599,rec_13_audio_61.wav,<>
1600,rec_13_audio_20.wav,<>
1601,rec_13_audio_10.wav,<>
1602,rec_13_audio_55.wav,<>
1603,rec_13_audio_50.wav,<>
1604,rec_13_audio_45.wav,<>
1605,rec_13_audio_41.wav,<>
1606,rec_13_audio_5.wav,<>
1607,rec_13_audio_62.wav,<>
1608,rec_13_audio_42.wav,<>
1609,rec_13_audio_17.wav,<>
1610,rec_13_audio_35.wav,<>
